EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
2.0,0.0,0.0,-2.0,-3.0,-3.0,-2.0,-1.0,1650821954700209.0
0.0,-2.0,-2.0,-2.0,-3.0,-6.0,-1.0,0.0,1650821954700209.0
0.0,0.0,-2.0,0.0,-3.0,-3.0,-2.0,0.0,1650821954700209.0
0.0,-1.0,0.0,-2.0,-5.0,-3.0,-1.0,-1.0,1650821954700209.0
-2.0,-1.0,-1.0,-3.0,-6.0,-3.0,-1.0,0.0,1650821954701127.0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1650821954701127.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,-2.0,1650821954702123.0
0.0,-1.0,0.0,1.0,2.0,1.0,0.0,-2.0,1650821954702123.0
-1.0,1.0,4.0,5.0,5.0,2.0,-1.0,-1.0,1650821954707105.0
-1.0,-3.0,-7.0,-6.0,-1.0,0.0,-2.0,-1.0,1650821954707105.0
1.0,0.0,2.0,-1.0,-6.0,-5.0,-1.0,-2.0,1650821954713089.0
-1.0,0.0,-3.0,-3.0,0.0,0.0,-1.0,0.0,1650821954713089.0
-1.0,0.0,-4.0,-1.0,-1.0,2.0,0.0,0.0,1650821954728077.0
-2.0,-1.0,3.0,3.0,-1.0,1.0,2.0,-2.0,1650821954728077.0
0.0,-1.0,-1.0,0.0,3.0,3.0,4.0,0.0,1650821954738089.0
-1.0,0.0,0.0,2.0,0.0,-1.0,-2.0,-1.0,1650821954738089.0
1.0,1.0,3.0,-1.0,-4.0,-6.0,-4.0,-3.0,1650821954743037.0
1.0,-2.0,-3.0,-4.0,-6.0,-2.0,-3.0,0.0,1650821954743037.0
0.0,1.0,-3.0,1.0,1.0,0.0,-1.0,0.0,1650821954766728.0
-1.0,-1.0,-1.0,0.0,-2.0,-1.0,1.0,0.0,1650821954766728.0
-2.0,-1.0,-2.0,-3.0,-1.0,-3.0,1.0,-1.0,1650821954767742.0
-1.0,1.0,1.0,-1.0,-3.0,-2.0,-3.0,-1.0,1650821954767742.0
-3.0,-1.0,2.0,1.0,4.0,2.0,-1.0,1.0,1650821954804869.0
1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1650821954804869.0
-1.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,-1.0,1650821954804869.0
-1.0,0.0,1.0,2.0,0.0,-2.0,0.0,1.0,1650821954804869.0
1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,-1.0,1650821954805814.0
0.0,-2.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1650821954805814.0
-1.0,1.0,2.0,3.0,5.0,2.0,-1.0,0.0,1650821954806812.0
-2.0,0.0,0.0,0.0,0.0,5.0,-1.0,-1.0,1650821954806812.0
-1.0,-3.0,-2.0,-4.0,-8.0,-4.0,0.0,-2.0,1650821954817783.0
-2.0,-1.0,-2.0,2.0,2.0,-1.0,-1.0,-1.0,1650821954817783.0
-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-2.0,1650821954825761.0
0.0,-1.0,-1.0,-1.0,3.0,-2.0,-1.0,-1.0,1650821954825761.0
0.0,-1.0,2.0,0.0,-2.0,-1.0,-1.0,-1.0,1650821954832809.0
-1.0,-2.0,-6.0,-2.0,-3.0,0.0,-1.0,0.0,1650821954832809.0
