EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
-3.0,-1.0,1.0,4.0,0.0,-3.0,-2.0,2.0,1650821302133856.0
-1.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1650821302133856.0
1.0,-3.0,-2.0,-7.0,-4.0,-2.0,0.0,1.0,1650821302135785.0
-2.0,0.0,2.0,3.0,-2.0,-3.0,-2.0,-1.0,1650821302135785.0
-1.0,1.0,-1.0,-3.0,1.0,1.0,-2.0,2.0,1650821302136783.0
1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1650821302136783.0
0.0,1.0,-1.0,-1.0,4.0,8.0,2.0,-1.0,1650821302137780.0
-1.0,-2.0,0.0,1.0,5.0,-1.0,0.0,1.0,1650821302137780.0
1.0,0.0,1.0,-1.0,1.0,0.0,1.0,-2.0,1650821302138777.0
1.0,-1.0,-2.0,-6.0,-6.0,-7.0,-2.0,-1.0,1650821302138777.0
0.0,0.0,1.0,4.0,7.0,2.0,0.0,-3.0,1650821302152740.0
-1.0,1.0,-2.0,-1.0,-3.0,-6.0,-2.0,-2.0,1650821302152740.0
0.0,-1.0,-2.0,-4.0,-7.0,-1.0,-1.0,-4.0,1650821302162463.0
-2.0,0.0,-1.0,-3.0,-6.0,5.0,0.0,1.0,1650821302162463.0
2.0,0.0,-2.0,-3.0,-3.0,-6.0,2.0,1.0,1650821302168469.0
1.0,0.0,2.0,7.0,7.0,5.0,1.0,2.0,1650821302168469.0
0.0,-1.0,2.0,2.0,3.0,-2.0,-2.0,-1.0,1650821302183665.0
1.0,0.0,0.0,-2.0,0.0,3.0,0.0,-1.0,1650821302183665.0
-1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,-1.0,1650821302198586.0
-2.0,0.0,3.0,0.0,-4.0,-3.0,-1.0,-2.0,1650821302198586.0
1.0,-1.0,-2.0,-4.0,-4.0,-5.0,0.0,-1.0,1650821302199555.0
1.0,-1.0,0.0,1.0,2.0,2.0,1.0,0.0,1650821302199555.0
0.0,-1.0,-2.0,-2.0,-1.0,-3.0,-4.0,-1.0,1650821302246104.0
1.0,0.0,-5.0,-3.0,0.0,-4.0,-2.0,-2.0,1650821302246104.0
-1.0,-1.0,8.0,8.0,2.0,6.0,0.0,-1.0,1650821302246104.0
-1.0,-1.0,0.0,0.0,4.0,6.0,0.0,-1.0,1650821302246104.0
1.0,0.0,0.0,-3.0,-4.0,-5.0,0.0,1.0,1650821302247104.0
-2.0,-1.0,-2.0,-3.0,-4.0,-5.0,-2.0,-2.0,1650821302247104.0
-3.0,0.0,-1.0,-3.0,-3.0,-5.0,-2.0,-1.0,1650821302250095.0
-2.0,-1.0,-1.0,1.0,-4.0,-6.0,-3.0,0.0,1650821302250095.0
-2.0,1.0,-1.0,0.0,4.0,3.0,0.0,-1.0,1650821302258094.0
0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1650821302258094.0
1.0,0.0,-2.0,-3.0,-3.0,-2.0,-2.0,-1.0,1650821302267050.0
-1.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,1650821302267050.0
0.0,1.0,0.0,0.0,-1.0,-2.0,1.0,0.0,1650821302273428.0
0.0,-1.0,-1.0,-1.0,-8.0,-6.0,-1.0,-2.0,1650821302273428.0
-1.0,-2.0,-2.0,2.0,3.0,-2.0,2.0,-1.0,1650821302287867.0
1.0,-1.0,2.0,3.0,8.0,4.0,-1.0,-1.0,1650821302287867.0
0.0,-2.0,-3.0,0.0,-5.0,-11.0,-3.0,0.0,1650821302295846.0
-1.0,1.0,5.0,4.0,3.0,10.0,2.0,2.0,1650821302295846.0
1.0,0.0,-4.0,-6.0,-1.0,8.0,3.0,-1.0,1650821302318906.0
-1.0,-1.0,-2.0,-4.0,-5.0,-7.0,-2.0,-1.0,1650821302318906.0
-1.0,0.0,-1.0,0.0,5.0,3.0,1.0,0.0,1650821302319842.0
0.0,-1.0,2.0,1.0,0.0,-4.0,-2.0,-1.0,1650821302319842.0
-1.0,0.0,0.0,0.0,-5.0,-7.0,-3.0,-1.0,1650821302333866.0
