EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
0.0,0.0,2.0,1.0,-1.0,5.0,1.0,-1.0,1650823520553049.0
-1.0,-1.0,0.0,-2.0,2.0,1.0,-1.0,0.0,1650823520553049.0
-1.0,1.0,0.0,3.0,4.0,9.0,-1.0,-1.0,1650823520553049.0
0.0,-1.0,-6.0,-4.0,-3.0,-13.0,-2.0,-2.0,1650823520553049.0
-2.0,-1.0,1.0,-4.0,-7.0,-6.0,-1.0,-2.0,1650823520557005.0
-1.0,-1.0,-5.0,1.0,2.0,3.0,1.0,-1.0,1650823520557005.0
-1.0,-2.0,-2.0,-1.0,15.0,6.0,1.0,-1.0,1650823520558975.0
-1.0,-1.0,8.0,2.0,-9.0,0.0,-1.0,0.0,1650823520558975.0
1.0,0.0,-4.0,-1.0,2.0,2.0,2.0,-1.0,1650823520562959.0
0.0,1.0,7.0,2.0,2.0,-2.0,0.0,-2.0,1650823520562959.0
0.0,-2.0,-3.0,-3.0,0.0,0.0,-1.0,0.0,1650823520574933.0
-3.0,-4.0,-7.0,-3.0,-5.0,-4.0,-2.0,-1.0,1650823520574933.0
0.0,1.0,8.0,3.0,6.0,2.0,0.0,1.0,1650823520577918.0
-1.0,-1.0,4.0,-2.0,-5.0,-1.0,-2.0,0.0,1650823520577918.0
0.0,0.0,-3.0,-1.0,-6.0,-5.0,0.0,0.0,1650823520596896.0
-1.0,0.0,-3.0,-4.0,1.0,2.0,-2.0,-2.0,1650823520596896.0
-1.0,-2.0,-7.0,-1.0,5.0,0.0,-1.0,-1.0,1650823520600858.0
0.0,-2.0,-1.0,0.0,-13.0,-4.0,1.0,-2.0,1650823520600858.0
2.0,3.0,0.0,1.0,-7.0,-5.0,-3.0,0.0,1650823520624699.0
-2.0,-1.0,-8.0,-11.0,-4.0,-1.0,1.0,-1.0,1650823520624699.0
