EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
4.0,9.0,-12.0,-30.0,8.0,1.0,-2.0,14.0,1650848915262696.0
-5.0,-12.0,0.0,-51.0,-12.0,-20.0,-4.0,-8.0,1650848915262696.0
-2.0,-5.0,-3.0,-3.0,2.0,1.0,-3.0,-5.0,1650848915268680.0
3.0,-1.0,-2.0,-10.0,1.0,24.0,10.0,2.0,1650848915268680.0
-3.0,-3.0,5.0,-16.0,15.0,17.0,1.0,-2.0,1650848915269680.0
2.0,2.0,3.0,4.0,-6.0,-10.0,-1.0,3.0,1650848915269680.0
-2.0,4.0,-6.0,-4.0,-5.0,-11.0,-3.0,3.0,1650848915270674.0
-1.0,3.0,1.0,-10.0,-6.0,-10.0,-3.0,0.0,1650848915270674.0
1.0,-2.0,1.0,4.0,-6.0,-4.0,0.0,-3.0,1650848915282643.0
3.0,8.0,-3.0,16.0,6.0,10.0,5.0,7.0,1650848915282643.0
4.0,2.0,3.0,-4.0,9.0,11.0,1.0,0.0,1650848915287672.0
-1.0,-2.0,0.0,-5.0,5.0,-6.0,-3.0,-2.0,1650848915287672.0
0.0,3.0,0.0,5.0,-7.0,-1.0,-1.0,-1.0,1650848915299695.0
1.0,0.0,0.0,-2.0,3.0,4.0,-2.0,-1.0,1650848915299695.0
0.0,-2.0,-1.0,-13.0,-5.0,-6.0,1.0,0.0,1650848915302675.0
0.0,-2.0,0.0,5.0,3.0,0.0,-5.0,-1.0,1650848915302675.0
-4.0,0.0,3.0,7.0,4.0,5.0,-1.0,-4.0,1650848915319629.0
6.0,2.0,-2.0,-9.0,-3.0,-4.0,1.0,6.0,1650848915319629.0
2.0,-1.0,0.0,1.0,5.0,20.0,0.0,0.0,1650848915334590.0
-2.0,0.0,-1.0,1.0,-5.0,-10.0,0.0,0.0,1650848915334590.0
-4.0,-2.0,-2.0,-4.0,-2.0,-13.0,0.0,1.0,1650848915335590.0
-3.0,0.0,0.0,8.0,2.0,7.0,-1.0,-3.0,1650848915335590.0
2.0,5.0,-4.0,-2.0,-7.0,-7.0,-4.0,1.0,1650848915381276.0
-5.0,-11.0,0.0,-22.0,-7.0,-11.0,0.0,-5.0,1650848915381276.0
-1.0,-1.0,-2.0,9.0,-2.0,-17.0,-5.0,-4.0,1650848915382272.0
0.0,4.0,-1.0,13.0,6.0,20.0,6.0,5.0,1650848915382272.0
-1.0,-2.0,-1.0,-16.0,0.0,-3.0,1.0,-2.0,1650848915382272.0
2.0,0.0,2.0,4.0,-1.0,-3.0,-1.0,4.0,1650848915382272.0
4.0,4.0,-1.0,12.0,5.0,7.0,-4.0,2.0,1650848915385264.0
-2.0,-4.0,-1.0,-13.0,-12.0,-10.0,0.0,-3.0,1650848915385264.0
-1.0,-3.0,2.0,4.0,9.0,0.0,3.0,1.0,1650848915393271.0
0.0,5.0,-3.0,13.0,1.0,-9.0,-4.0,-2.0,1650848915393271.0
-1.0,-1.0,-1.0,-7.0,3.0,23.0,2.0,-2.0,1650848915400226.0
0.0,-2.0,0.0,-9.0,-8.0,-9.0,1.0,-1.0,1650848915400226.0
-1.0,2.0,3.0,10.0,10.0,13.0,2.0,0.0,1650848915407234.0
4.0,3.0,-3.0,1.0,-8.0,-13.0,-3.0,0.0,1650848915407234.0
