EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
3.0,-5.0,-9.0,-22.0,-25.0,-28.0,-6.0,-1.0,1650820174417561.0
-3.0,0.0,4.0,1.0,-5.0,-5.0,-4.0,-5.0,1650820174417561.0
-2.0,5.0,6.0,16.0,9.0,12.0,-1.0,0.0,1650820174418548.0
4.0,1.0,3.0,0.0,0.0,8.0,1.0,0.0,1650820174418548.0
3.0,1.0,0.0,-3.0,8.0,9.0,3.0,2.0,1650820174419567.0
-4.0,1.0,-6.0,-4.0,-3.0,-14.0,-2.0,1.0,1650820174419567.0
2.0,0.0,2.0,-1.0,-9.0,-5.0,-2.0,0.0,1650820174420543.0
-3.0,-1.0,1.0,3.0,0.0,2.0,-3.0,-3.0,1650820174420543.0
0.0,-1.0,-3.0,-2.0,1.0,0.0,-2.0,0.0,1650820174435510.0
4.0,-3.0,-1.0,-4.0,-2.0,2.0,-1.0,1.0,1650820174435510.0
-2.0,-2.0,-5.0,-4.0,-1.0,-6.0,-1.0,-1.0,1650820174443546.0
-1.0,-1.0,-4.0,-6.0,-9.0,-14.0,-5.0,-1.0,1650820174443546.0
1.0,-1.0,0.0,0.0,-3.0,2.0,-3.0,-1.0,1650820174449492.0
-1.0,2.0,6.0,10.0,7.0,18.0,4.0,2.0,1650820174449492.0
2.0,1.0,-2.0,2.0,7.0,8.0,3.0,3.0,1650820174457458.0
2.0,0.0,2.0,-6.0,1.0,-1.0,2.0,1.0,1650820174457458.0
-1.0,1.0,2.0,3.0,4.0,2.0,1.0,-1.0,1650820174473178.0
-2.0,1.0,1.0,1.0,-3.0,-7.0,-4.0,-1.0,1650820174473178.0
0.0,-4.0,-6.0,-9.0,-13.0,-8.0,-2.0,-1.0,1650820174487262.0
-1.0,1.0,1.0,1.0,-4.0,-1.0,1.0,1.0,1650820174487262.0
-1.0,-3.0,1.0,-2.0,-15.0,-22.0,-5.0,-2.0,1650820174527534.0
-2.0,0.0,0.0,-2.0,-8.0,-5.0,0.0,1.0,1650820174527534.0
-1.0,-1.0,0.0,4.0,3.0,15.0,2.0,0.0,1650820174528517.0
-1.0,-1.0,-3.0,-4.0,9.0,10.0,3.0,-1.0,1650820174528517.0
0.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.0,1650820174531514.0
-1.0,-1.0,-3.0,-4.0,-5.0,-10.0,-4.0,-3.0,1650820174531514.0
-1.0,-2.0,-6.0,-7.0,-10.0,-17.0,-6.0,-4.0,1650820174532542.0
2.0,-2.0,0.0,3.0,-2.0,-10.0,0.0,0.0,1650820174532542.0
-1.0,0.0,-1.0,0.0,8.0,20.0,3.0,-1.0,1650820174538490.0
0.0,-2.0,2.0,2.0,-2.0,0.0,0.0,-1.0,1650820174538490.0
