EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
1.0,1.0,1.0,2.0,10.0,6.0,-1.0,0.0,1650849541530938.0
0.0,-3.0,0.0,-8.0,-2.0,-8.0,-2.0,-1.0,1650849541530938.0
-2.0,0.0,0.0,3.0,-4.0,-5.0,-2.0,-2.0,1650849541531934.0
-2.0,1.0,-1.0,0.0,-5.0,-16.0,-4.0,-1.0,1650849541531934.0
-1.0,-3.0,-2.0,-6.0,1.0,8.0,3.0,1.0,1650849541532931.0
0.0,2.0,1.0,-1.0,-20.0,-3.0,3.0,3.0,1650849541532931.0
0.0,3.0,3.0,9.0,20.0,10.0,2.0,4.0,1650849541533929.0
1.0,2.0,4.0,-4.0,2.0,-6.0,0.0,0.0,1650849541533929.0
1.0,2.0,-1.0,0.0,3.0,8.0,0.0,0.0,1650849541540911.0
1.0,0.0,-1.0,3.0,0.0,-8.0,-3.0,0.0,1650849541540911.0
2.0,-3.0,-1.0,-4.0,-9.0,11.0,0.0,-1.0,1650849541553876.0
0.0,-3.0,-2.0,-2.0,-1.0,-5.0,0.0,0.0,1650849541553876.0
1.0,1.0,2.0,2.0,1.0,-3.0,0.0,0.0,1650849541560857.0
-2.0,0.0,-2.0,0.0,0.0,-4.0,-2.0,0.0,1650849541560857.0
1.0,0.0,0.0,-5.0,-1.0,0.0,0.0,-1.0,1650849541567839.0
0.0,1.0,0.0,0.0,5.0,11.0,0.0,0.0,1650849541567839.0
-1.0,-1.0,-2.0,1.0,-4.0,-3.0,1.0,1.0,1650849541585794.0
1.0,-1.0,0.0,0.0,3.0,3.0,-1.0,0.0,1650849541585794.0
0.0,-1.0,0.0,-2.0,-3.0,-8.0,-2.0,-1.0,1650849541598762.0
-1.0,1.0,-2.0,1.0,1.0,1.0,-2.0,0.0,1650849541598762.0
-1.0,1.0,2.0,2.0,3.0,4.0,1.0,0.0,1650849541637818.0
-2.0,1.0,-1.0,6.0,5.0,-7.0,-3.0,-1.0,1650849541637818.0
0.0,-4.0,-2.0,-4.0,5.0,-2.0,0.0,0.0,1650849541638848.0
-1.0,-1.0,-2.0,-7.0,-4.0,1.0,-2.0,-1.0,1650849541638848.0
-1.0,1.0,-1.0,4.0,-24.0,-2.0,0.0,1.0,1650849541638848.0
1.0,-1.0,1.0,0.0,18.0,5.0,2.0,0.0,1650849541638848.0
-1.0,2.0,0.0,-3.0,-3.0,-5.0,-1.0,-1.0,1650849541641807.0
0.0,0.0,-1.0,4.0,3.0,-4.0,0.0,-2.0,1650849541641807.0
-2.0,0.0,-1.0,-3.0,-4.0,-9.0,-2.0,-2.0,1650849541648796.0
-1.0,-4.0,0.0,-4.0,-5.0,12.0,2.0,0.0,1650849541648796.0
1.0,-1.0,-1.0,2.0,1.0,0.0,0.0,0.0,1650849541657763.0
-1.0,1.0,0.0,0.0,-4.0,1.0,2.0,0.0,1650849541657763.0
0.0,-2.0,-1.0,-2.0,3.0,-4.0,-1.0,0.0,1650849541663748.0
1.0,1.0,1.0,0.0,8.0,-1.0,0.0,0.0,1650849541663748.0
