EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
0.0,-2.0,0.0,0.0,7.0,24.0,6.0,1.0,1650849627135775.0
1.0,-1.0,1.0,-2.0,1.0,-3.0,0.0,0.0,1650849627135775.0
-1.0,-1.0,1.0,7.0,7.0,1.0,0.0,0.0,1650849627136764.0
-3.0,-2.0,-1.0,-2.0,-3.0,-9.0,-5.0,-1.0,1650849627136764.0
-1.0,-3.0,-3.0,-6.0,-6.0,-13.0,-5.0,-3.0,1650849627137760.0
-1.0,2.0,-2.0,5.0,-4.0,1.0,1.0,0.0,1650849627137760.0
-1.0,0.0,-1.0,-2.0,-1.0,1.0,-2.0,1.0,1650849627138757.0
-1.0,-2.0,-1.0,-3.0,-2.0,0.0,0.0,-3.0,1650849627138757.0
-1.0,1.0,1.0,2.0,1.0,-4.0,1.0,0.0,1650849627157745.0
1.0,-1.0,-1.0,5.0,-3.0,6.0,1.0,3.0,1650849627157745.0
-1.0,0.0,-1.0,-2.0,9.0,6.0,2.0,-1.0,1650849627160699.0
1.0,1.0,-1.0,-1.0,-5.0,4.0,3.0,-1.0,1650849627160699.0
-2.0,0.0,-1.0,2.0,2.0,-2.0,-1.0,-2.0,1650849627165685.0
-1.0,-2.0,-2.0,-5.0,-9.0,-17.0,-6.0,-1.0,1650849627165685.0
-1.0,-2.0,-2.0,-3.0,-8.0,0.0,0.0,1.0,1650849627188624.0
-1.0,1.0,-1.0,3.0,12.0,11.0,3.0,3.0,1650849627188624.0
-2.0,0.0,3.0,2.0,0.0,10.0,-1.0,3.0,1650849627192624.0
1.0,1.0,3.0,-2.0,3.0,-13.0,0.0,-1.0,1650849627192624.0
3.0,2.0,1.0,3.0,5.0,12.0,2.0,-1.0,1650849627202587.0
0.0,0.0,0.0,2.0,0.0,10.0,2.0,1.0,1650849627202587.0
0.0,0.0,-1.0,-3.0,1.0,-9.0,-3.0,-2.0,1650849627210580.0
0.0,-1.0,-1.0,0.0,2.0,-1.0,-1.0,0.0,1650849627210580.0
-1.0,-1.0,1.0,-2.0,-10.0,-10.0,-1.0,0.0,1650849627224534.0
0.0,-1.0,0.0,0.0,1.0,-3.0,-3.0,-2.0,1650849627224534.0
0.0,1.0,-2.0,1.0,-2.0,1.0,-2.0,0.0,1650849627263899.0
-2.0,-2.0,-2.0,-6.0,-5.0,-6.0,-2.0,-1.0,1650849627263899.0
0.0,-2.0,1.0,-1.0,-4.0,-2.0,0.0,0.0,1650849627264871.0
-1.0,0.0,-1.0,4.0,11.0,8.0,0.0,-1.0,1650849627264871.0
0.0,-1.0,-1.0,-1.0,-4.0,-1.0,-2.0,-1.0,1650849627265862.0
0.0,-2.0,-1.0,-5.0,-6.0,-13.0,-2.0,-3.0,1650849627265862.0
-1.0,-1.0,-1.0,-1.0,-5.0,-4.0,-3.0,0.0,1650849627270842.0
0.0,0.0,0.0,2.0,3.0,25.0,4.0,3.0,1650849627270842.0
-1.0,-3.0,-1.0,-4.0,0.0,-6.0,0.0,-1.0,1650849627276859.0
0.0,0.0,0.0,4.0,8.0,6.0,0.0,1.0,1650849627276859.0
-2.0,0.0,-1.0,2.0,1.0,-6.0,-1.0,-1.0,1650849627285829.0
1.0,-1.0,-1.0,-6.0,-8.0,-14.0,-6.0,-2.0,1650849627285829.0
-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,-2.0,1650849627291815.0
-1.0,0.0,-2.0,0.0,-6.0,-5.0,-2.0,-2.0,1650849627291815.0
0.0,-1.0,-1.0,0.0,-5.0,-4.0,-1.0,-1.0,1650849627307872.0
0.0,0.0,-1.0,1.0,10.0,7.0,1.0,0.0,1650849627307872.0
1.0,1.0,0.0,3.0,5.0,1.0,1.0,0.0,1650849627313868.0
0.0,-2.0,1.0,-2.0,2.0,2.0,0.0,-2.0,1650849627313868.0
1.0,0.0,-1.0,-4.0,0.0,3.0,-1.0,-2.0,1650849627337059.0
-1.0,-2.0,-1.0,-2.0,-12.0,-12.0,-2.0,-2.0,1650849627337059.0
-1.0,1.0,0.0,0.0,-2.0,1.0,0.0,-1.0,1650849627338070.0
-1.0,1.0,-1.0,-1.0,0.0,-9.0,-1.0,0.0,1650849627338070.0
-1.0,-1.0,-1.0,0.0,1.0,15.0,-1.0,-1.0,1650849627351020.0
0.0,-1.0,3.0,4.0,13.0,11.0,6.0,2.0,1650849627351020.0
-1.0,-1.0,-2.0,-5.0,-8.0,-9.0,-1.0,1.0,1650849627358999.0
-1.0,-2.0,-1.0,2.0,-1.0,5.0,0.0,-1.0,1650849627358999.0
-1.0,-2.0,0.0,-3.0,-4.0,-19.0,-4.0,-2.0,1650849627374957.0
-1.0,-2.0,-2.0,-3.0,-9.0,-16.0,-6.0,-4.0,1650849627374957.0
1.0,-1.0,0.0,4.0,13.0,28.0,8.0,2.0,1650849627375954.0
1.0,-2.0,0.0,0.0,-1.0,-6.0,0.0,0.0,1650849627375954.0
0.0,0.0,0.0,-1.0,-6.0,2.0,0.0,-1.0,1650849627396898.0
0.0,0.0,0.0,0.0,5.0,-4.0,-3.0,0.0,1650849627396898.0
0.0,-1.0,0.0,0.0,-4.0,-9.0,-5.0,0.0,1650849627397896.0
-1.0,-1.0,-1.0,1.0,-3.0,2.0,-1.0,-2.0,1650849627397896.0
0.0,0.0,1.0,3.0,3.0,9.0,2.0,2.0,1650849627411858.0
1.0,1.0,0.0,-2.0,-1.0,1.0,2.0,0.0,1650849627411858.0
-1.0,0.0,-1.0,-1.0,-7.0,-23.0,-6.0,-4.0,1650849627418906.0
0.0,2.0,0.0,1.0,11.0,30.0,5.0,2.0,1650849627418906.0
-1.0,1.0,0.0,1.0,5.0,-5.0,2.0,1.0,1650849627435091.0
-1.0,0.0,-2.0,-5.0,-13.0,7.0,0.0,-1.0,1650849627435091.0
1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,2.0,1650849627435513.0
-2.0,1.0,-1.0,-3.0,-9.0,-11.0,-3.0,-2.0,1650849627435513.0
-2.0,-1.0,-1.0,-1.0,-1.0,-3.0,-1.0,0.0,1650849627457520.0
-1.0,0.0,-1.0,0.0,-2.0,-4.0,-2.0,-3.0,1650849627457520.0
-2.0,-2.0,0.0,-3.0,-4.0,-15.0,-6.0,-3.0,1650849627457520.0
-1.0,-1.0,0.0,1.0,1.0,15.0,-1.0,1.0,1650849627457520.0
0.0,-1.0,-1.0,1.0,9.0,8.0,6.0,2.0,1650849627471522.0
0.0,-1.0,-1.0,-4.0,-9.0,-11.0,-2.0,-2.0,1650849627471522.0
-1.0,-1.0,0.0,3.0,-3.0,5.0,1.0,1.0,1650849627479473.0
1.0,0.0,0.0,2.0,8.0,-7.0,-2.0,1.0,1650849627479473.0
0.0,-1.0,0.0,-2.0,1.0,4.0,-2.0,-2.0,1650849627501955.0
-2.0,-1.0,-2.0,1.0,3.0,-2.0,-1.0,-2.0,1650849627501955.0
-2.0,-1.0,0.0,2.0,-3.0,-8.0,-3.0,-1.0,1650849627502890.0
0.0,0.0,0.0,0.0,-4.0,12.0,2.0,1.0,1650849627502890.0
2.0,1.0,-1.0,-3.0,-2.0,4.0,1.0,1.0,1650849627516907.0
-1.0,0.0,0.0,0.0,3.0,-8.0,0.0,0.0,1650849627516907.0
-1.0,-1.0,-1.0,-2.0,5.0,9.0,1.0,-2.0,1650849627517840.0
-1.0,-3.0,-1.0,1.0,1.0,-3.0,2.0,1.0,1650849627517840.0
-2.0,-1.0,-1.0,-3.0,-3.0,-2.0,-2.0,-4.0,1650849627531864.0
-1.0,0.0,-1.0,-1.0,-9.0,-12.0,-4.0,0.0,1650849627531864.0
-1.0,-1.0,-2.0,3.0,9.0,0.0,-2.0,0.0,1650849627538811.0
0.0,0.0,2.0,3.0,2.0,12.0,8.0,3.0,1650849627538811.0
1.0,0.0,-1.0,3.0,2.0,-9.0,-4.0,1.0,1650849627554739.0
-1.0,-2.0,0.0,-1.0,-2.0,2.0,0.0,0.0,1650849627554739.0
-2.0,-1.0,-1.0,-3.0,-1.0,-2.0,-1.0,-2.0,1650849627555737.0
-1.0,-1.0,-3.0,-4.0,-8.0,-9.0,-3.0,-3.0,1650849627555737.0
-2.0,0.0,-2.0,2.0,4.0,5.0,0.0,0.0,1650849627577678.0
-1.0,0.0,-1.0,-3.0,-10.0,-9.0,-1.0,-1.0,1650849627577678.0
1.0,0.0,1.0,0.0,3.0,10.0,1.0,0.0,1650849627577678.0
0.0,0.0,1.0,4.0,16.0,2.0,0.0,0.0,1650849627577678.0
0.0,0.0,0.0,-3.0,-13.0,-12.0,-3.0,-2.0,1650849627591640.0
-1.0,0.0,1.0,3.0,18.0,28.0,3.0,1.0,1650849627591640.0
-2.0,-3.0,-1.0,-3.0,-9.0,-3.0,3.0,-1.0,1650849627598625.0
-1.0,-1.0,-4.0,-6.0,-9.0,-19.0,-7.0,-3.0,1650849627598625.0
-2.0,0.0,-3.0,-1.0,3.0,13.0,0.0,-1.0,1650849627622590.0
0.0,-2.0,0.0,0.0,-7.0,-10.0,-2.0,-1.0,1650849627622590.0
1.0,1.0,0.0,2.0,6.0,13.0,4.0,2.0,1650849627622590.0
1.0,0.0,0.0,0.0,0.0,-6.0,0.0,-1.0,1650849627622590.0
-1.0,0.0,-1.0,-1.0,3.0,-5.0,-1.0,0.0,1650849627637550.0
0.0,0.0,-2.0,-3.0,-1.0,0.0,-1.0,-1.0,1650849627637550.0
-1.0,-3.0,-1.0,-3.0,-4.0,-2.0,-1.0,-2.0,1650849627637550.0
-3.0,-3.0,-2.0,-2.0,-7.0,-7.0,-4.0,-3.0,1650849627637550.0
-1.0,-2.0,0.0,0.0,-4.0,-11.0,-3.0,0.0,1650849627651513.0
-2.0,-1.0,-2.0,1.0,3.0,16.0,3.0,0.0,1650849627651513.0
-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1650849627658494.0
2.0,2.0,2.0,0.0,6.0,22.0,4.0,3.0,1650849627658494.0
0.0,0.0,2.0,2.0,10.0,0.0,1.0,1.0,1650849627674451.0
-1.0,-2.0,0.0,0.0,-3.0,-14.0,-4.0,-2.0,1650849627674451.0
-2.0,-1.0,-4.0,-3.0,-12.0,-9.0,-4.0,-3.0,1650849627675449.0
-1.0,-3.0,-1.0,-1.0,-5.0,-4.0,-2.0,0.0,1650849627675449.0
0.0,-1.0,0.0,2.0,0.0,10.0,2.0,-1.0,1650849627697392.0
1.0,1.0,1.0,4.0,6.0,-3.0,1.0,0.0,1650849627697392.0
0.0,-1.0,-1.0,0.0,0.0,5.0,0.0,0.0,1650849627698388.0
-1.0,-1.0,-1.0,-1.0,-1.0,-8.0,-2.0,-1.0,1650849627698388.0
-2.0,-1.0,0.0,-6.0,-4.0,-5.0,-2.0,-3.0,1650849627711353.0
1.0,-1.0,-1.0,-2.0,0.0,3.0,0.0,0.0,1650849627711353.0
0.0,0.0,2.0,-1.0,-5.0,-2.0,-1.0,-2.0,1650849627719331.0
0.0,0.0,-1.0,-1.0,6.0,2.0,0.0,0.0,1650849627719331.0
0.0,1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,1650849627734291.0
0.0,1.0,-3.0,1.0,2.0,4.0,1.0,0.0,1650849627734291.0
-1.0,1.0,0.0,-1.0,0.0,-5.0,-2.0,1.0,1650849627735288.0
-1.0,-3.0,2.0,-1.0,-7.0,4.0,3.0,-1.0,1650849627735288.0
-1.0,0.0,-1.0,-2.0,4.0,1.0,0.0,1.0,1650849627757230.0
-1.0,-1.0,1.0,-2.0,-5.0,-7.0,-2.0,-2.0,1650849627757230.0
0.0,-1.0,-1.0,-1.0,0.0,-20.0,-5.0,-2.0,1650849627758227.0
0.0,0.0,0.0,0.0,9.0,37.0,5.0,0.0,1650849627758227.0
-2.0,-1.0,-1.0,-2.0,-21.0,-14.0,-2.0,-1.0,1650849627780176.0
2.0,2.0,2.0,5.0,25.0,22.0,5.0,2.0,1650849627780176.0
2.0,-2.0,1.0,0.0,-1.0,-6.0,1.0,0.0,1650849627780176.0
0.0,1.0,-1.0,-3.0,-9.0,-15.0,-5.0,-2.0,1650849627780176.0
-1.0,0.0,-4.0,-4.0,0.0,1.0,-1.0,-3.0,1650849627795139.0
-2.0,-1.0,0.0,-3.0,-10.0,-9.0,-4.0,0.0,1650849627795139.0
-2.0,-1.0,0.0,1.0,2.0,7.0,-1.0,1.0,1650849627795139.0
-1.0,-1.0,-2.0,1.0,0.0,-10.0,-1.0,0.0,1650849627795139.0
1.0,0.0,1.0,-1.0,2.0,3.0,0.0,1.0,1650849627817154.0
0.0,-1.0,-1.0,-2.0,-14.0,-19.0,-3.0,-1.0,1650849627817154.0
1.0,1.0,2.0,3.0,16.0,21.0,4.0,1.0,1650849627818151.0
-1.0,-1.0,0.0,-2.0,-2.0,-8.0,-2.0,-3.0,1650849627818151.0
0.0,-3.0,0.0,-3.0,-5.0,-4.0,-2.0,-2.0,1650849627831184.0
0.0,-1.0,-2.0,2.0,1.0,20.0,3.0,2.0,1650849627831184.0
-1.0,-1.0,-2.0,-1.0,-2.0,-8.0,-3.0,-2.0,1650849627839123.0
-1.0,0.0,-2.0,-2.0,0.0,-7.0,-1.0,1.0,1650849627839123.0
2.0,-2.0,-4.0,0.0,-2.0,-23.0,-7.0,-3.0,1650849627854876.0
