EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
5.0,-6.0,0.0,-26.0,-5.0,-4.0,-2.0,-1.0,1650849838935478.0
1.0,2.0,0.0,-1.0,1.0,-7.0,-1.0,0.0,1650849838935478.0
-4.0,4.0,-2.0,22.0,0.0,2.0,-2.0,2.0,1650849838936491.0
-1.0,-5.0,-3.0,-17.0,-6.0,-19.0,-3.0,-2.0,1650849838936491.0
-1.0,-1.0,-2.0,-2.0,2.0,13.0,1.0,-2.0,1650849838937475.0
-3.0,3.0,-1.0,14.0,-1.0,3.0,-1.0,2.0,1650849838937475.0
-1.0,-6.0,-2.0,-6.0,-5.0,-5.0,0.0,-1.0,1650849838938472.0
2.0,0.0,2.0,-9.0,3.0,0.0,3.0,2.0,1650849838938472.0
-2.0,3.0,-2.0,14.0,-4.0,-5.0,0.0,2.0,1650849838958419.0
-2.0,-1.0,0.0,6.0,13.0,5.0,2.0,2.0,1650849838958419.0
3.0,0.0,3.0,-15.0,3.0,18.0,3.0,-2.0,1650849838959417.0
-1.0,1.0,3.0,5.0,-5.0,-15.0,-5.0,-2.0,1650849838959417.0
-2.0,4.0,-2.0,13.0,5.0,4.0,-2.0,0.0,1650849838963406.0
3.0,-5.0,-1.0,-18.0,-10.0,-4.0,1.0,-3.0,1650849838963406.0
1.0,0.0,2.0,-5.0,-5.0,-2.0,1.0,-1.0,1650849838979426.0
1.0,3.0,2.0,19.0,15.0,22.0,5.0,1.0,1650849838979426.0
-1.0,-1.0,2.0,-5.0,5.0,-3.0,-2.0,1.0,1650849838987343.0
3.0,-2.0,-1.0,-9.0,-7.0,-10.0,-4.0,-3.0,1650849838987343.0
-2.0,1.0,-1.0,4.0,5.0,-4.0,-2.0,-1.0,1650849839002302.0
-1.0,-1.0,-2.0,-1.0,-8.0,-3.0,-2.0,-2.0,1650849839002302.0
0.0,-3.0,1.0,-7.0,-5.0,-7.0,1.0,0.0,1650849839010280.0
1.0,1.0,-1.0,1.0,-3.0,-13.0,-5.0,-3.0,1650849839010280.0
1.0,3.0,1.0,4.0,5.0,30.0,7.0,3.0,1650849839023312.0
-1.0,-2.0,-2.0,-7.0,3.0,0.0,1.0,-2.0,1650849839023312.0
