EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
1.0,-15.0,-20.0,2.0,-10.0,-23.0,-12.0,7.0,1650846949341694.0
3.0,-11.0,-7.0,5.0,0.0,-8.0,-6.0,5.0,1650846949341694.0
-1.0,17.0,17.0,-5.0,6.0,20.0,11.0,-5.0,1650846949348675.0
0.0,-6.0,-13.0,-5.0,-4.0,-10.0,-5.0,0.0,1650846949348675.0
0.0,-12.0,-9.0,2.0,-3.0,-11.0,-5.0,4.0,1650846949349672.0
-1.0,9.0,14.0,-2.0,2.0,12.0,6.0,-4.0,1650846949349672.0
1.0,1.0,-7.0,-8.0,-1.0,-3.0,-1.0,-2.0,1650846949350669.0
1.0,-9.0,-13.0,6.0,-1.0,-11.0,-7.0,5.0,1650846949350669.0
-2.0,7.0,8.0,-2.0,3.0,9.0,5.0,-1.0,1650846949353661.0
0.0,8.0,7.0,-2.0,0.0,8.0,5.0,-6.0,1650846949353661.0
2.0,-15.0,-22.0,-2.0,-8.0,-18.0,-10.0,6.0,1650846949367623.0
-1.0,-4.0,-3.0,-1.0,-2.0,-1.0,-1.0,-1.0,1650846949367623.0
-1.0,15.0,19.0,2.0,7.0,15.0,6.0,-6.0,1650846949376600.0
0.0,-5.0,-4.0,6.0,-2.0,-9.0,-5.0,1.0,1650846949376600.0
4.0,-8.0,-13.0,-1.0,-7.0,-10.0,-3.0,7.0,1650846949382603.0
-6.0,6.0,7.0,-7.0,3.0,11.0,4.0,-8.0,1650846949382603.0
2.0,4.0,-1.0,-2.0,1.0,2.0,2.0,3.0,1650846949398779.0
0.0,-10.0,-15.0,-6.0,-4.0,-8.0,-4.0,3.0,1650846949398779.0
-1.0,0.0,8.0,6.0,1.0,4.0,0.0,-2.0,1650846949413755.0
1.0,7.0,10.0,0.0,2.0,5.0,4.0,0.0,1650846949413755.0
1.0,-6.0,-9.0,-2.0,-2.0,-7.0,-4.0,1.0,1650846949413755.0
-2.0,-2.0,-1.0,-3.0,-3.0,-5.0,-3.0,-1.0,1650846949413755.0
1.0,-1.0,-6.0,-2.0,-3.0,-4.0,-2.0,-1.0,1650846949451701.0
2.0,-19.0,-19.0,6.0,-5.0,-20.0,-12.0,8.0,1650846949451701.0
-1.0,8.0,12.0,-4.0,3.0,14.0,6.0,-3.0,1650846949459664.0
-1.0,8.0,8.0,-2.0,3.0,5.0,3.0,-5.0,1650846949459664.0
0.0,-16.0,-17.0,4.0,-8.0,-17.0,-9.0,5.0,1650846949460662.0
-1.0,4.0,9.0,2.0,5.0,10.0,4.0,-2.0,1650846949460662.0
2.0,11.0,6.0,-3.0,4.0,10.0,6.0,-5.0,1650846949461647.0
1.0,-12.0,-17.0,-2.0,-6.0,-15.0,-8.0,4.0,1650846949461647.0
-2.0,0.0,4.0,2.0,2.0,2.0,-1.0,-1.0,1650846949472606.0
-1.0,2.0,1.0,-1.0,1.0,1.0,0.0,-2.0,1650846949472606.0
-1.0,-6.0,-6.0,-4.0,-4.0,-5.0,-3.0,-1.0,1650846949481583.0
-2.0,6.0,6.0,0.0,2.0,8.0,3.0,-3.0,1650846949481583.0
1.0,2.0,2.0,1.0,-1.0,2.0,1.0,-1.0,1650846949487632.0
1.0,-3.0,2.0,1.0,-3.0,-3.0,-1.0,2.0,1650846949487632.0
-2.0,1.0,-5.0,-1.0,-1.0,-3.0,-2.0,-2.0,1650846949502850.0
0.0,-2.0,-3.0,0.0,1.0,-1.0,-1.0,2.0,1650846949502850.0
1.0,-2.0,2.0,1.0,0.0,-1.0,0.0,0.0,1650846949509826.0
-2.0,5.0,0.0,-4.0,-1.0,4.0,3.0,-4.0,1650846949509826.0
2.0,-4.0,-1.0,1.0,-1.0,-4.0,-2.0,2.0,1650846949524783.0
-1.0,-3.0,-4.0,-1.0,-2.0,-1.0,-1.0,0.0,1650846949524783.0
-2.0,3.0,7.0,2.0,2.0,4.0,1.0,-2.0,1650846949532762.0
0.0,4.0,1.0,-2.0,0.0,3.0,0.0,-1.0,1650846949532762.0
-1.0,-4.0,-2.0,3.0,-1.0,-5.0,-2.0,1.0,1650846949548613.0
