EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
2.0,-3.0,-1.0,-20.0,10.0,10.0,4.0,-2.0,1650849065057637.0
-1.0,-2.0,0.0,-10.0,-11.0,-21.0,-3.0,-1.0,1650849065057637.0
0.0,2.0,0.0,14.0,3.0,16.0,-2.0,-2.0,1650849065057637.0
1.0,-3.0,1.0,-15.0,-7.0,-15.0,-3.0,0.0,1650849065057637.0
-2.0,-2.0,-2.0,-7.0,-8.0,-5.0,-1.0,-2.0,1650849065058633.0
0.0,2.0,0.0,12.0,11.0,9.0,1.0,3.0,1650849065058633.0
-1.0,0.0,-1.0,-10.0,-3.0,-10.0,-1.0,-2.0,1650849065059631.0
-2.0,0.0,6.0,-4.0,2.0,9.0,-1.0,-2.0,1650849065059631.0
-1.0,1.0,-8.0,5.0,3.0,1.0,0.0,0.0,1650849065070601.0
-1.0,-1.0,0.0,-1.0,-5.0,0.0,-2.0,-1.0,1650849065070601.0
0.0,-5.0,1.0,-11.0,-3.0,-4.0,-1.0,-2.0,1650849065080573.0
-1.0,-1.0,0.0,-1.0,-2.0,-2.0,1.0,0.0,1650849065080573.0
0.0,0.0,0.0,8.0,-3.0,-3.0,-1.0,1.0,1650849065086558.0
0.0,0.0,0.0,-7.0,3.0,6.0,1.0,-2.0,1650849065086558.0
0.0,-2.0,2.0,-6.0,7.0,6.0,4.0,1.0,1650849065100671.0
-1.0,1.0,-1.0,4.0,1.0,-1.0,0.0,-2.0,1650849065100671.0
-2.0,0.0,1.0,-4.0,-6.0,-3.0,-2.0,-3.0,1650849065108622.0
-1.0,-4.0,-3.0,-5.0,-14.0,-20.0,-4.0,-2.0,1650849065108622.0
0.0,0.0,0.0,4.0,4.0,24.0,2.0,-1.0,1650849065124335.0
-1.0,-2.0,-6.0,-4.0,1.0,-12.0,0.0,-1.0,1650849065124335.0
-2.0,-1.0,1.0,-1.0,-1.0,8.0,-2.0,0.0,1650849065131326.0
1.0,0.0,2.0,-1.0,-2.0,5.0,1.0,-1.0,1650849065131326.0
-1.0,0.0,-1.0,0.0,3.0,-8.0,0.0,1.0,1650849065145280.0
1.0,-2.0,-4.0,0.0,-1.0,4.0,-1.0,1.0,1650849065145280.0
-1.0,1.0,1.0,6.0,-5.0,5.0,0.0,1.0,1650849065185607.0
2.0,-2.0,-7.0,-13.0,5.0,-1.0,2.0,-1.0,1650849065185607.0
-1.0,-1.0,2.0,3.0,3.0,-1.0,0.0,1.0,1650849065187583.0
0.0,1.0,-4.0,7.0,-6.0,1.0,-2.0,0.0,1650849065187583.0
-3.0,-3.0,-1.0,-12.0,5.0,-2.0,-1.0,-3.0,1650849065190575.0
0.0,0.0,2.0,-1.0,-5.0,-2.0,0.0,-1.0,1650849065190575.0
1.0,3.0,0.0,10.0,7.0,5.0,1.0,1.0,1650849065191573.0
0.0,-2.0,-4.0,-8.0,-14.0,-19.0,-1.0,0.0,1650849065191573.0
-1.0,1.0,1.0,0.0,13.0,25.0,0.0,1.0,1650849065197556.0
-2.0,0.0,1.0,6.0,-4.0,-6.0,1.0,1.0,1650849065197556.0
-1.0,0.0,-3.0,1.0,3.0,-4.0,-2.0,0.0,1650849065206533.0
0.0,-3.0,-2.0,-9.0,-4.0,0.0,0.0,-1.0,1650849065206533.0
-1.0,-3.0,-4.0,1.0,-13.0,-36.0,-7.0,-5.0,1650849065212547.0
-1.0,1.0,0.0,8.0,11.0,39.0,2.0,-1.0,1650849065212547.0
-1.0,-1.0,2.0,-11.0,-10.0,-7.0,3.0,-1.0,1650849065227630.0
0.0,0.0,2.0,5.0,9.0,-1.0,0.0,1.0,1650849065227630.0
2.0,2.0,-2.0,2.0,-2.0,-2.0,2.0,1.0,1650849065234545.0
-2.0,-1.0,1.0,1.0,5.0,-10.0,-6.0,-1.0,1650849065234545.0
0.0,-2.0,-2.0,-5.0,-7.0,-1.0,0.0,0.0,1650849065258508.0
-2.0,0.0,1.0,2.0,-2.0,7.0,-2.0,-1.0,1650849065258508.0
0.0,2.0,-5.0,-4.0,2.0,-8.0,-2.0,-1.0,1650849065258508.0
0.0,-1.0,0.0,-3.0,-6.0,-12.0,-1.0,-3.0,1650849065258508.0
0.0,0.0,0.0,4.0,11.0,22.0,2.0,0.0,1650849065273555.0
0.0,-2.0,-3.0,0.0,3.0,1.0,2.0,0.0,1650849065273555.0
1.0,-1.0,4.0,-2.0,-12.0,2.0,-1.0,0.0,1650849065273555.0
1.0,-1.0,-1.0,0.0,-4.0,-8.0,0.0,1.0,1650849065273555.0
-1.0,1.0,-1.0,-1.0,1.0,-6.0,-3.0,-1.0,1650849065295716.0
-1.0,1.0,1.0,1.0,9.0,5.0,0.0,0.0,1650849065295716.0
0.0,-1.0,-3.0,-4.0,4.0,10.0,4.0,2.0,1650849065296647.0
-1.0,-1.0,0.0,0.0,-5.0,-7.0,-3.0,0.0,1650849065296647.0
-1.0,-3.0,-2.0,-6.0,-10.0,-19.0,-6.0,-3.0,1650849065318598.0
-1.0,1.0,1.0,3.0,9.0,25.0,3.0,1.0,1650849065318598.0
0.0,-2.0,-4.0,2.0,0.0,-5.0,-1.0,-1.0,1650849065318598.0
-1.0,0.0,-2.0,-2.0,1.0,5.0,0.0,1.0,1650849065318598.0
-1.0,-1.0,1.0,-1.0,-5.0,-11.0,-2.0,-1.0,1650849065341705.0
-1.0,1.0,-1.0,-1.0,-1.0,-7.0,-1.0,-1.0,1650849065341705.0
0.0,-1.0,-1.0,2.0,3.0,3.0,0.0,0.0,1650849065341705.0
-3.0,-2.0,1.0,-4.0,-4.0,-7.0,-1.0,-2.0,1650849065341705.0
-1.0,0.0,0.0,1.0,-1.0,0.0,-3.0,-1.0,1650849065355718.0
-3.0,-3.0,-3.0,-2.0,-4.0,5.0,9.0,0.0,1650849065355718.0
0.0,1.0,6.0,5.0,11.0,16.0,3.0,1.0,1650849065356748.0
0.0,-2.0,-7.0,-5.0,-1.0,-8.0,-1.0,-2.0,1650849065356748.0
-2.0,-1.0,1.0,-1.0,2.0,-6.0,-2.0,-1.0,1650849065377802.0
1.0,-1.0,-2.0,-3.0,-5.0,-11.0,-4.0,-2.0,1650849065377802.0
-1.0,-2.0,-2.0,-3.0,-5.0,-5.0,-2.0,-1.0,1650849065378803.0
-2.0,2.0,3.0,2.0,-4.0,-6.0,-1.0,-1.0,1650849065378803.0
1.0,2.0,-1.0,0.0,-5.0,1.0,3.0,2.0,1650849065392774.0
-2.0,1.0,-1.0,3.0,11.0,18.0,0.0,0.0,1650849065392774.0
0.0,-1.0,2.0,1.0,4.0,4.0,1.0,0.0,1650849065393771.0
-3.0,-1.0,-1.0,-4.0,-5.0,-2.0,-3.0,-1.0,1650849065393771.0
-1.0,-3.0,-3.0,0.0,-4.0,-1.0,-1.0,-2.0,1650849065415873.0
-1.0,-2.0,-2.0,-1.0,-4.0,-9.0,-3.0,1.0,1650849065415873.0
-1.0,0.0,-2.0,-2.0,-3.0,-7.0,0.0,0.0,1650849065416879.0
0.0,-1.0,0.0,-1.0,-3.0,-3.0,-1.0,0.0,1650849065416879.0
0.0,-1.0,-2.0,0.0,7.0,6.0,1.0,0.0,1650849065437866.0
0.0,0.0,1.0,-2.0,-1.0,-18.0,-6.0,-1.0,1650849065437866.0
-1.0,1.0,1.0,3.0,-7.0,41.0,14.0,4.0,1650849065438807.0
3.0,1.0,4.0,4.0,16.0,3.0,3.0,3.0,1650849065438807.0
-1.0,0.0,-1.0,-2.0,3.0,3.0,-1.0,-2.0,1650849065452758.0
0.0,-3.0,-2.0,-3.0,-6.0,-20.0,-6.0,-3.0,1650849065452758.0
-1.0,-2.0,-3.0,-4.0,-9.0,-18.0,-8.0,-5.0,1650849065453767.0
0.0,0.0,0.0,1.0,-4.0,8.0,1.0,-1.0,1650849065453767.0
0.0,-1.0,2.0,1.0,0.0,4.0,1.0,-1.0,1650849065475727.0
-1.0,-1.0,-7.0,-5.0,-11.0,-28.0,-4.0,-1.0,1650849065475727.0
0.0,0.0,0.0,3.0,2.0,25.0,-1.0,-1.0,1650849065476715.0
1.0,1.0,6.0,5.0,14.0,12.0,6.0,3.0,1650849065476715.0
-1.0,-2.0,-2.0,-3.0,0.0,-3.0,0.0,1.0,1650849065497665.0
1.0,0.0,3.0,-3.0,0.0,7.0,2.0,-1.0,1650849065497665.0
-1.0,-1.0,0.0,-4.0,-7.0,-19.0,-4.0,-1.0,1650849065498635.0
-2.0,0.0,-4.0,-4.0,-7.0,-9.0,-3.0,-1.0,1650849065498635.0
1.0,-2.0,-1.0,-1.0,-5.0,9.0,1.0,-1.0,1650849065513595.0
-1.0,-1.0,2.0,4.0,3.0,4.0,1.0,0.0,1650849065513595.0
-1.0,1.0,0.0,0.0,0.0,-23.0,-7.0,-2.0,1650849065513595.0
2.0,-3.0,-1.0,0.0,-9.0,6.0,-2.0,-3.0,1650849065513595.0
0.0,2.0,2.0,3.0,11.0,34.0,15.0,5.0,1650849065535603.0
-1.0,1.0,3.0,2.0,14.0,11.0,2.0,0.0,1650849065535603.0
0.0,-1.0,-2.0,-1.0,3.0,-9.0,-3.0,-2.0,1650849065536535.0
-2.0,-5.0,-5.0,-5.0,-6.0,-15.0,-2.0,-1.0,1650849065536535.0
