EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
1.0,-1.0,0.0,-4.0,-6.0,-4.0,-2.0,0.0,1650823587892604.0
-1.0,-3.0,0.0,0.0,-1.0,-1.0,-4.0,-1.0,1650823587892604.0
-2.0,1.0,-8.0,3.0,8.0,8.0,4.0,-1.0,1650823587893601.0
-1.0,1.0,3.0,1.0,2.0,-3.0,1.0,0.0,1650823587893601.0
-1.0,-1.0,1.0,-2.0,-4.0,3.0,-1.0,-1.0,1650823587894633.0
0.0,-1.0,-2.0,-5.0,1.0,-7.0,-2.0,-1.0,1650823587894633.0
2.0,-2.0,2.0,-4.0,-1.0,-4.0,-3.0,-1.0,1650823587894633.0
0.0,-1.0,1.0,1.0,-11.0,-5.0,0.0,-1.0,1650823587894633.0
1.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0,1650823587905597.0
0.0,0.0,2.0,2.0,-6.0,3.0,-1.0,1.0,1650823587905597.0
-1.0,1.0,4.0,3.0,6.0,9.0,0.0,-1.0,1650823587915543.0
1.0,-3.0,-10.0,-5.0,1.0,-4.0,-2.0,0.0,1650823587915543.0
-1.0,-2.0,-2.0,-3.0,-1.0,-7.0,-1.0,-3.0,1650823587922525.0
0.0,0.0,0.0,1.0,8.0,9.0,2.0,-3.0,1650823587922525.0
-2.0,-1.0,4.0,1.0,-11.0,-11.0,3.0,2.0,1650823587936532.0
-1.0,0.0,-5.0,0.0,-1.0,3.0,0.0,-1.0,1650823587936532.0
-2.0,0.0,11.0,3.0,8.0,-1.0,-3.0,-3.0,1650823587943940.0
0.0,1.0,-1.0,-3.0,4.0,4.0,-3.0,0.0,1650823587943940.0
-2.0,-1.0,-1.0,-3.0,-2.0,5.0,-1.0,-1.0,1650823587959739.0
1.0,-2.0,-8.0,-3.0,-4.0,-6.0,-2.0,-1.0,1650823587959739.0
-1.0,-1.0,-3.0,-5.0,-5.0,1.0,-2.0,-2.0,1650823587967717.0
-1.0,1.0,1.0,5.0,5.0,1.0,2.0,0.0,1650823587967717.0
1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-2.0,1650823587980729.0
0.0,0.0,2.0,-3.0,-2.0,-3.0,-1.0,1.0,1650823587980729.0
-2.0,-2.0,-3.0,-3.0,-4.0,-4.0,-1.0,-1.0,1650823588029546.0
0.0,-2.0,-2.0,-2.0,1.0,12.0,-2.0,-3.0,1650823588029546.0
-1.0,-1.0,0.0,-2.0,-6.0,-18.0,0.0,1.0,1650823588030551.0
0.0,2.0,2.0,0.0,-6.0,-3.0,1.0,0.0,1650823588030551.0
0.0,1.0,1.0,1.0,6.0,5.0,0.0,-1.0,1650823588035534.0
0.0,-3.0,-1.0,-2.0,-5.0,-11.0,-3.0,-1.0,1650823588035534.0
0.0,2.0,-2.0,-1.0,1.0,6.0,-2.0,-2.0,1650823588036529.0
-1.0,0.0,-3.0,-3.0,0.0,0.0,-2.0,0.0,1650823588036529.0
0.0,0.0,-2.0,-2.0,-7.0,-8.0,-3.0,-1.0,1650823588037526.0
-1.0,1.0,3.0,7.0,5.0,7.0,4.0,0.0,1650823588037526.0
0.0,-1.0,-2.0,0.0,-3.0,2.0,-1.0,0.0,1650823588041516.0
0.0,-2.0,1.0,-2.0,0.0,-7.0,-1.0,0.0,1650823588041516.0
0.0,0.0,-3.0,-3.0,-2.0,1.0,-2.0,0.0,1650823588047526.0
-2.0,1.0,-2.0,-4.0,1.0,-5.0,-2.0,-1.0,1650823588047526.0
0.0,0.0,2.0,3.0,4.0,2.0,1.0,-1.0,1650823588062480.0
-2.0,-3.0,-4.0,-5.0,-4.0,2.0,-1.0,-3.0,1650823588062480.0
0.0,0.0,4.0,4.0,6.0,0.0,-3.0,0.0,1650823588070460.0
0.0,-1.0,2.0,0.0,-3.0,-1.0,-1.0,0.0,1650823588070460.0
0.0,-1.0,-4.0,-5.0,-2.0,-2.0,-2.0,0.0,1650823588093381.0
-1.0,0.0,0.0,11.0,7.0,9.0,3.0,1.0,1650823588093381.0
0.0,-3.0,-2.0,-2.0,-2.0,-3.0,0.0,-1.0,1650823588094376.0
1.0,0.0,-2.0,1.0,-1.0,-3.0,-1.0,-2.0,1650823588094376.0
-1.0,-3.0,2.0,-5.0,-8.0,-7.0,-3.0,-2.0,1650823588108369.0
1.0,0.0,1.0,-1.0,0.0,5.0,-1.0,-1.0,1650823588108369.0
0.0,2.0,2.0,6.0,5.0,4.0,2.0,-1.0,1650823588109333.0
0.0,0.0,-1.0,-2.0,0.0,-1.0,2.0,1.0,1650823588109333.0
0.0,1.0,-1.0,-1.0,1.0,3.0,0.0,0.0,1650823588139281.0
