EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
9.0,-3.0,-4.0,-19.0,-9.0,2.0,3.0,-1.0,1650819928646947.0
-10.0,-1.0,3.0,14.0,8.0,9.0,2.0,0.0,1650819928646947.0
-3.0,1.0,7.0,20.0,10.0,1.0,-3.0,1.0,1650819928648902.0
2.0,-3.0,-4.0,-18.0,-6.0,-3.0,-1.0,-1.0,1650819928648902.0
5.0,1.0,-3.0,1.0,-3.0,-4.0,0.0,-1.0,1650819928649872.0
-1.0,4.0,7.0,15.0,-2.0,-6.0,-3.0,-1.0,1650819928649872.0
3.0,-2.0,-9.0,-19.0,-5.0,0.0,2.0,0.0,1650819928650878.0
1.0,-3.0,-3.0,-3.0,8.0,8.0,1.0,0.0,1650819928650878.0
-7.0,2.0,7.0,17.0,2.0,2.0,-3.0,-1.0,1650819928652867.0
1.0,0.0,-3.0,-12.0,-7.0,-6.0,-3.0,-1.0,1650819928652867.0
2.0,-2.0,-3.0,-14.0,-9.0,-5.0,-1.0,0.0,1650819928667825.0
-2.0,3.0,3.0,7.0,2.0,6.0,1.0,2.0,1650819928667825.0
-6.0,1.0,-3.0,4.0,4.0,2.0,-2.0,0.0,1650819928674898.0
4.0,-2.0,-1.0,-11.0,-5.0,2.0,1.0,0.0,1650819928674898.0
-2.0,-2.0,3.0,2.0,4.0,0.0,2.0,-1.0,1650819928681910.0
-1.0,1.0,3.0,10.0,3.0,-3.0,-1.0,-1.0,1650819928681910.0
-1.0,-3.0,-1.0,-9.0,-6.0,-3.0,-2.0,-1.0,1650819928697874.0
2.0,1.0,-3.0,-8.0,-9.0,-6.0,-2.0,-1.0,1650819928697874.0
-3.0,0.0,-1.0,7.0,2.0,3.0,0.0,0.0,1650819928711876.0
6.0,1.0,0.0,-2.0,4.0,3.0,1.0,0.0,1650819928711876.0
-11.0,-3.0,0.0,-7.0,0.0,-1.0,0.0,-1.0,1650819928721635.0
2.0,-3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,1650819928721635.0
2.0,-2.0,-4.0,-19.0,-7.0,-4.0,-1.0,-1.0,1650819928760518.0
2.0,-1.0,-5.0,-19.0,-10.0,-4.0,1.0,-2.0,1650819928760518.0
-5.0,3.0,10.0,29.0,11.0,3.0,-1.0,1.0,1650819928760518.0
0.0,-1.0,-4.0,-1.0,-1.0,-2.0,0.0,-2.0,1650819928760518.0
